"id_zona_pnl";"cdmunibge";"nome_zona";"cdmunmdic";"idvisum_mr";"nmmr_pnl";"ufpnl";"regiao";"pais";"continente";"longitude";"latitude"
3524;2205904;Manoel Emídio;2205904;320;Bertolinia;PI;Nordeste;Brasil;America do Sul;-44.007835;-8.20632
3525;2205953;Marcolândia;2205953;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-40.73681;-7.428556
3526;2206001;Marcos Parente;2206001;320;Bertolinia;PI;Nordeste;Brasil;America do Sul;-43.894554;-7.076332
3527;2206050;Massapê do Piauí;2206050;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-41.094162;-7.535342
3528;2206100;Matias Olímpio;2206100;319;Baixo Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.584305;-3.707449
3529;2206209;Miguel Alves;2206209;319;Baixo Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.77384;-4.2403345
3530;2206308;Miguel Leão;2206308;329;Teresina;PI;Nordeste;Brasil;America do Sul;-42.701218;-5.700995
3531;2206357;Milton Brandão;2206357;321;Campo Maior;PI;Nordeste;Brasil;America do Sul;-41.499542;-4.689619
3532;2206407;Monsenhor Gil;2206407;329;Teresina;PI;Nordeste;Brasil;America do Sul;-42.605797;-5.610911
3533;2206506;Monsenhor Hipólito;2206506;327;Pio IX;PI;Nordeste;Brasil;America do Sul;-41.038017;-6.9184685
3534;2206605;Monte Alegre do Piauí;2206605;317;Alto Medio Gurgueia;PI;Nordeste;Brasil;America do Sul;-45.030365;-9.604245
3535;2206654;Morro Cabeça no Tempo;2206654;322;Chapadas do Extremo Sul Piauiense;PI;Nordeste;Brasil;America do Sul;-43.915478;-9.803977
3536;2206670;Morro do Chapéu do Piauí;2206670;319;Baixo Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.26348;-3.7056532
3537;2206696;Murici dos Portelas;2206696;324;Litoral Piauiense;PI;Nordeste;Brasil;America do Sul;-42.01329;-3.3561003
3538;2206704;Nazaré do Piauí;2206704;323;Floriano;PI;Nordeste;Brasil;America do Sul;-42.74561;-7.0522566
3539;2206720;Nazária;2206720;329;Teresina;PI;Nordeste;Brasil;America do Sul;-42.868458;-5.4454613
3540;2206753;Nossa Senhora de Nazaré;2206753;321;Campo Maior;PI;Nordeste;Brasil;America do Sul;-42.188877;-4.643502
3541;2206803;Nossa Senhora dos Remédios;2206803;319;Baixo Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.60639;-4.026353
3542;2206902;Novo Oriente do Piauí;2206902;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-41.976967;-6.5009913
3543;2206951;Novo Santo Antônio;2206951;321;Campo Maior;PI;Nordeste;Brasil;America do Sul;-41.9151;-5.2771783
3544;2207009;Oeiras;2207553;326;Picos;PI;Nordeste;Brasil;America do Sul;-42.165043;-6.9666734
3545;2207108;Olho D'Água do Piauí;2207108;325;Medio Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.552204;-5.8576007
3546;2207207;Padre Marcos;2207207;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-40.881203;-7.377841
3547;2207306;Paes Landim;2207306;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.285187;-7.812744
3548;2207355;Pajeú do Piauí;2207355;328;Sao Raimundo Nonato;PI;Nordeste;Brasil;America do Sul;-42.83351;-7.903969
3549;2207405;Palmeira do Piauí;2207405;317;Alto Medio Gurgueia;PI;Nordeste;Brasil;America do Sul;-44.464622;-8.556738
3550;2207504;Palmeirais;2207504;325;Medio Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.956253;-5.8827343
3551;2207553;Paquetá;2208007;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.684048;-7.1358833
3552;2207603;Parnaguá;2207603;322;Chapadas do Extremo Sul Piauiense;PI;Nordeste;Brasil;America do Sul;-44.568455;-10.315691
3553;2207702;Parnaíba;2207702;324;Litoral Piauiense;PI;Nordeste;Brasil;America do Sul;-41.753487;-2.9600778
3554;2207751;Passagem Franca do Piauí;2207751;325;Medio Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.40602;-5.8377047
3555;2207777;Patos do Piauí;2207777;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-41.292114;-7.6647577
3556;2207793;Pau D'Arco do Piauí;2207793;329;Teresina;PI;Nordeste;Brasil;America do Sul;-42.47101;-5.2454734
3557;2207801;Paulistana;2207801;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-41.141895;-8.107318
3558;2207850;Pavussu;2207850;323;Floriano;PI;Nordeste;Brasil;America do Sul;-43.33723;-7.9253006
3559;2207900;Pedro II;2207900;321;Campo Maior;PI;Nordeste;Brasil;America do Sul;-41.399624;-4.490281
3560;2207934;Pedro Laurentino;2207934;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.26538;-8.073123
3561;2207959;Nova Santa Rita;2207959;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.023705;-8.119479
3562;2208007;Picos;2209104;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.522312;-7.058929
3563;2208106;Pimenteiras;2208106;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-41.166412;-6.344737
3564;2208205;Pio IX;2208205;327;Pio IX;PI;Nordeste;Brasil;America do Sul;-40.71808;-6.7901645
3565;2208304;Piracuruca;2208304;324;Litoral Piauiense;PI;Nordeste;Brasil;America do Sul;-41.61455;-3.853617
3566;2208403;Piripiri;2208403;319;Baixo Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-41.771523;-4.331133
3567;2208502;Porto;2208502;319;Baixo Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.707924;-3.9501562
3568;2208551;Porto Alegre do Piauí;2208551;320;Bertolinia;PI;Nordeste;Brasil;America do Sul;-44.057377;-6.9563713
3569;2208601;Prata do Piauí;2208601;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-42.166534;-5.7247314
3570;2208650;Queimada Nova;2208650;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-41.351177;-8.51601
3571;2208700;Redenção do Gurguéia;2208700;317;Alto Medio Gurgueia;PI;Nordeste;Brasil;America do Sul;-44.454712;-9.524275
3572;2208809;Regeneração;2208809;325;Medio Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.490414;-6.352495
3573;2208858;Riacho Frio;2208858;322;Chapadas do Extremo Sul Piauiense;PI;Nordeste;Brasil;America do Sul;-44.81269;-9.930211
3574;2208874;Ribeira do Piauí;2208874;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.613564;-7.927756
3575;2208908;Ribeiro Gonçalves;2208908;318;Alto Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-45.34486;-7.9735727
3576;2209005;Rio Grande do Piauí;2209005;323;Floriano;PI;Nordeste;Brasil;America do Sul;-43.152203;-7.771053
3577;2209104;Santa Cruz do Piauí;2209351;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.76771;-7.2405796
3578;2209153;Santa Cruz dos Milagres;2209153;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-41.868877;-5.907827
3579;2209203;Santa Filomena;2209203;318;Alto Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-45.67534;-8.9908285
3580;2209302;Santa Luz;2209302;317;Alto Medio Gurgueia;PI;Nordeste;Brasil;America do Sul;-44.105656;-9.045133
3581;2209351;Santana do Piauí;2209377;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.495785;-6.940273
3582;2209377;Santa Rosa do Piauí;2209856;326;Picos;PI;Nordeste;Brasil;America do Sul;-42.227486;-6.809639
3583;2209401;Santo Antônio de Lisboa;2209401;327;Pio IX;PI;Nordeste;Brasil;America do Sul;-41.207886;-6.9076476
3584;2209450;Santo Antônio dos Milagres;2209450;325;Medio Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.702496;-6.0499177
3585;2209500;Santo Inácio do Piauí;2209500;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.015095;-7.458431
3586;2209559;São Braz do Piauí;2209559;328;Sao Raimundo Nonato;PI;Nordeste;Brasil;America do Sul;-43.007835;-8.962915
3587;2209609;São Félix do Piauí;2209609;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-42.103004;-5.935607
3588;2209658;São Francisco de Assis do Piauí;2209658;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-41.583145;-8.189633
3589;2209708;São Francisco do Piauí;2209708;323;Floriano;PI;Nordeste;Brasil;America do Sul;-42.500946;-7.198739
3590;2209757;São Gonçalo do Gurguéia;2209757;317;Alto Medio Gurgueia;PI;Nordeste;Brasil;America do Sul;-45.321598;-10.088241
3591;2209807;São Gonçalo do Piauí;2209807;325;Medio Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.652035;-6.002837
3592;2209856;São João da Canabrava;2209955;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.39162;-6.691816
3593;2209872;São João da Fronteira;2209872;324;Litoral Piauiense;PI;Nordeste;Brasil;America do Sul;-41.28368;-3.9925687
3594;2209906;São João da Serra;2209906;321;Campo Maior;PI;Nordeste;Brasil;America do Sul;-41.87689;-5.5421853
3595;2209955;São João da Varjota;2210201;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.88241;-6.9565997
3596;2209971;São João do Arraial;2209971;319;Baixo Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.44957;-3.8189762
3597;2210003;São João do Piauí;2210003;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.25735;-8.320427
3598;2210052;São José do Divino;2210052;324;Litoral Piauiense;PI;Nordeste;Brasil;America do Sul;-41.86097;-3.7745652
3599;2210102;São José do Peixe;2210102;323;Floriano;PI;Nordeste;Brasil;America do Sul;-42.58232;-7.4824276
3600;2210201;São José do Piauí;2210375;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.492714;-6.813384
3601;2210300;São Julião;2210300;327;Pio IX;PI;Nordeste;Brasil;America do Sul;-40.82061;-7.08157
3602;2210359;São Lourenço do Piauí;2210359;328;Sao Raimundo Nonato;PI;Nordeste;Brasil;America do Sul;-42.535286;-9.1717
3603;2210375;São Luis do Piauí;2210938;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.26316;-6.765162
3604;2210383;São Miguel da Baixa Grande;2210383;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-42.273155;-5.818571
3605;2210391;São Miguel do Fidalgo;2210391;323;Floriano;PI;Nordeste;Brasil;America do Sul;-42.332664;-7.5967517
3606;2210409;São Miguel do Tapuio;2210409;321;Campo Maior;PI;Nordeste;Brasil;America do Sul;-41.438633;-5.7316637
3607;2210508;São Pedro do Piauí;2210508;325;Medio Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-42.786606;-5.818189
3608;2210607;São Raimundo Nonato;2210607;328;Sao Raimundo Nonato;PI;Nordeste;Brasil;America do Sul;-42.7156;-8.965623
3609;2210623;Sebastião Barros;2210623;322;Chapadas do Extremo Sul Piauiense;PI;Nordeste;Brasil;America do Sul;-44.833363;-10.654342
3610;2210631;Sebastião Leal;2210631;320;Bertolinia;PI;Nordeste;Brasil;America do Sul;-44.09266;-7.7448096
3611;2210656;Sigefredo Pacheco;2210656;321;Campo Maior;PI;Nordeste;Brasil;America do Sul;-41.80507;-4.975445
3612;2210706;Simões;2210706;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-40.742054;-7.6706834
3613;2210805;Simplício Mendes;2210805;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.02395;-7.7987638
3614;2210904;Socorro do Piauí;2210904;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-42.476383;-7.896699
5364;4113205;Lapa;4113205;352;Lapa;PR;Sul;Brasil;America do Sul;-49.87109;-25.77052
3615;2210938;Sussuapara;2210979;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.357414;-7.0190687
3616;2210953;Tamboril do Piauí;2210953;328;Sao Raimundo Nonato;PI;Nordeste;Brasil;America do Sul;-43.082115;-8.485814
3617;2210979;Tanque do Piauí;2211704;326;Picos;PI;Nordeste;Brasil;America do Sul;-42.266;-6.6622057
3618;2211001;Teresina;2211001;329;Teresina;PI;Nordeste;Brasil;America do Sul;-42.7407;-5.102516
3619;2211100;União;2211100;329;Teresina;PI;Nordeste;Brasil;America do Sul;-42.795303;-4.5947747
3620;2211209;Uruçuí;2211209;318;Alto Parnaiba Piauiense;PI;Nordeste;Brasil;America do Sul;-44.569572;-7.7918935
3621;2211308;Valença do Piauí;2211308;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-41.799118;-6.367132
3622;2211357;Várzea Branca;2211357;328;Sao Raimundo Nonato;PI;Nordeste;Brasil;America do Sul;-42.921593;-9.322704
3623;2211407;Várzea Grande;2211407;330;Valenca do Piaui;PI;Nordeste;Brasil;America do Sul;-42.225273;-6.5536575
3624;2211506;Vera Mendes;2211506;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-41.518566;-7.5977097
3625;2211605;Vila Nova do Piauí;2211605;316;Alto Medio Caninde;PI;Nordeste;Brasil;America do Sul;-40.93615;-7.2021213
3626;2211704;Wall Ferraz;;326;Picos;PI;Nordeste;Brasil;America do Sul;-41.877808;-7.2656364
3627;2300101;Abaiara;2300101;73;Brejo Santo;CE;Nordeste;Brasil;America do Sul;-39.037537;-7.3599067
3628;2300150;Acarape;2300150;72;Baturite;CE;Nordeste;Brasil;America do Sul;-38.662838;-4.2222605
3629;2300200;Acaraú;2300200;88;Litoral de Camocim e Acarau;CE;Nordeste;Brasil;America do Sul;-40.089127;-2.967916
3630;2300309;Acopiara;2300309;98;Sertao de Senador Pompeu;CE;Nordeste;Brasil;America do Sul;-39.49282;-6.122411
3631;2300408;Aiuaba;2300408;96;Sertao de Inhamuns;CE;Nordeste;Brasil;America do Sul;-40.298954;-6.605196
3632;2300507;Alcântaras;2300507;91;Meruoca;CE;Nordeste;Brasil;America do Sul;-40.544617;-3.592835
3633;2300606;Altaneira;2300606;76;Caririacu;CE;Nordeste;Brasil;America do Sul;-39.698883;-6.9857807
3634;2300705;Alto Santo;2300705;70;Baixo Jaguaribe;CE;Nordeste;Brasil;America do Sul;-38.200573;-5.517625
3635;2300754;Amontada;2300754;85;Itapipoca;CE;Nordeste;Brasil;America do Sul;-39.785717;-3.2399368
3636;2300804;Antonina do Norte;2300804;101;Varzea Alegre;CE;Nordeste;Brasil;America do Sul;-39.98159;-6.756665
3637;2300903;Apuiarés;2300903;89;Medio Curu;CE;Nordeste;Brasil;America do Sul;-39.32129;-3.9713938
3638;2301000;Aquiraz;2301000;81;Fortaleza;CE;Nordeste;Brasil;America do Sul;-38.394352;-3.9764588
3639;2301109;Aracati;2301109;87;Litoral de Aracati;CE;Nordeste;Brasil;America do Sul;-37.68676;-4.6805015
3640;2301208;Aracoiaba;2301208;72;Baturite;CE;Nordeste;Brasil;America do Sul;-38.71613;-4.4832916
3641;2301257;Ararendá;2301257;95;Sertao de Crateus;CE;Nordeste;Brasil;America do Sul;-40.746952;-4.772941
3642;2301307;Araripe;2301307;78;Chapada do Araripe;CE;Nordeste;Brasil;America do Sul;-40.07666;-7.239024
3643;2301406;Aratuba;2301406;72;Baturite;CE;Nordeste;Brasil;America do Sul;-39.02707;-4.420679
3644;2301505;Arneiroz;2301505;96;Sertao de Inhamuns;CE;Nordeste;Brasil;America do Sul;-40.15516;-6.2391863
3645;2301604;Assaré;2301604;78;Chapada do Araripe;CE;Nordeste;Brasil;America do Sul;-39.869553;-6.9142337
3646;2301703;Aurora;2301703;71;Barro;CE;Nordeste;Brasil;America do Sul;-38.969215;-6.9891915
3647;2301802;Baixio;2301802;86;Lavras da Mangabeira;CE;Nordeste;Brasil;America do Sul;-38.753185;-6.711891
3648;2301851;Banabuiú;2301851;97;Sertao de Quixeramobim;CE;Nordeste;Brasil;America do Sul;-38.90338;-5.262454
3649;2301901;Barbalha;2301901;75;Cariri;CE;Nordeste;Brasil;America do Sul;-39.34453;-7.4031525
3650;2301950;Barreira;2301950;79;Chorozinho;CE;Nordeste;Brasil;America do Sul;-38.62057;-4.3275585
3651;2302008;Barro;2302008;71;Barro;CE;Nordeste;Brasil;America do Sul;-38.79425;-7.125641
3652;2302057;Barroquinha;2302057;88;Litoral de Camocim e Acarau;CE;Nordeste;Brasil;America do Sul;-41.174076;-2.970891
3653;2302107;Baturité;2302107;72;Baturite;CE;Nordeste;Brasil;America do Sul;-38.852604;-4.380809
3654;2302206;Beberibe;2302206;77;Cascavel1;CE;Nordeste;Brasil;America do Sul;-38.11408;-4.399973
3655;2302305;Bela Cruz;2302305;88;Litoral de Camocim e Acarau;CE;Nordeste;Brasil;America do Sul;-40.308018;-3.0531056
3656;2302404;Boa Viagem;2302404;97;Sertao de Quixeramobim;CE;Nordeste;Brasil;America do Sul;-39.80853;-5.088116
3657;2302503;Brejo Santo;2302503;73;Brejo Santo;CE;Nordeste;Brasil;America do Sul;-38.92176;-7.555667
3658;2302602;Camocim;2302602;88;Litoral de Camocim e Acarau;CE;Nordeste;Brasil;America do Sul;-40.80046;-2.950743
3659;2302701;Campos Sales;2302701;78;Chapada do Araripe;CE;Nordeste;Brasil;America do Sul;-40.271423;-6.9369564
3660;2302800;Canindé;2302800;74;Caninde;CE;Nordeste;Brasil;America do Sul;-39.418507;-4.3986635
3661;2302909;Capistrano;2302909;72;Baturite;CE;Nordeste;Brasil;America do Sul;-38.90932;-4.4686856
3662;2303006;Caridade;2303006;74;Caninde;CE;Nordeste;Brasil;America do Sul;-39.118805;-4.1759562
3663;2303105;Cariré;2303105;99;Sobral;CE;Nordeste;Brasil;America do Sul;-40.522472;-3.9516735
3664;2303204;Caririaçu;2303204;76;Caririacu;CE;Nordeste;Brasil;America do Sul;-39.27048;-7.020257
3665;2303303;Cariús;2303303;101;Varzea Alegre;CE;Nordeste;Brasil;America do Sul;-39.467445;-6.645994
3666;2303402;Carnaubal;2303402;82;Ibiapaba;CE;Nordeste;Brasil;America do Sul;-41.009933;-4.130246
3667;2303501;Cascavel;2303501;77;Cascavel1;CE;Nordeste;Brasil;America do Sul;-38.30035;-4.2391353
3668;2303600;Catarina;2303600;96;Sertao de Inhamuns;CE;Nordeste;Brasil;America do Sul;-39.91103;-6.253964
3669;2303659;Catunda;2303659;93;Santa Quiteria;CE;Nordeste;Brasil;America do Sul;-40.175304;-4.6316752
3670;2303709;Caucaia;2303709;81;Fortaleza;CE;Nordeste;Brasil;America do Sul;-38.808952;-3.7835565
3671;2303808;Cedro;2303808;83;Iguatu;CE;Nordeste;Brasil;America do Sul;-39.093838;-6.569918
3672;2303907;Chaval;2303907;88;Litoral de Camocim e Acarau;CE;Nordeste;Brasil;America do Sul;-41.233074;-3.09286
3673;2303931;Choró;2303931;97;Sertao de Quixeramobim;CE;Nordeste;Brasil;America do Sul;-39.191143;-4.772265
3674;2303956;Chorozinho;2303956;79;Chorozinho;CE;Nordeste;Brasil;America do Sul;-38.47325;-4.303625
3675;2304004;Coreaú;2304004;80;Coreau;CE;Nordeste;Brasil;America do Sul;-40.729137;-3.6433036
3676;2304103;Crateús;2304103;95;Sertao de Crateus;CE;Nordeste;Brasil;America do Sul;-40.71962;-5.198897
3677;2304202;Crato;2304202;75;Cariri;CE;Nordeste;Brasil;America do Sul;-39.48743;-7.2364254
3678;2304236;Croatá;2304236;82;Ibiapaba;CE;Nordeste;Brasil;America do Sul;-40.97593;-4.388259
3679;2304251;Cruz;2304251;88;Litoral de Camocim e Acarau;CE;Nordeste;Brasil;America do Sul;-40.326294;-2.8962715
3680;2304269;Deputado Irapuan Pinheiro;2304269;98;Sertao de Senador Pompeu;CE;Nordeste;Brasil;America do Sul;-39.26653;-5.8872976
3681;2304277;Ererê;2304277;94;Serra do Pereiro;CE;Nordeste;Brasil;America do Sul;-38.315285;-5.9803395
3682;2304285;Eusébio;2304285;81;Fortaleza;CE;Nordeste;Brasil;America do Sul;-38.457565;-3.8755782
3683;2304301;Farias Brito;2304301;76;Caririacu;CE;Nordeste;Brasil;America do Sul;-39.547424;-6.9148946
3684;2304350;Forquilha;2304350;99;Sobral;CE;Nordeste;Brasil;America do Sul;-40.227543;-3.8311331
3685;2304400;Fortaleza;2304400;81;Fortaleza;CE;Nordeste;Brasil;America do Sul;-38.527702;-3.7856562
3686;2304459;Fortim;2304459;87;Litoral de Aracati;CE;Nordeste;Brasil;America do Sul;-37.872757;-4.4637823
3687;2304509;Frecheirinha;2304509;80;Coreau;CE;Nordeste;Brasil;America do Sul;-40.83158;-3.7179475
3688;2304608;General Sampaio;2304608;89;Medio Curu;CE;Nordeste;Brasil;America do Sul;-39.444477;-4.0561285
3689;2304657;Graça;2304657;99;Sobral;CE;Nordeste;Brasil;America do Sul;-40.776707;-4.048361
3690;2304707;Granja;2304707;88;Litoral de Camocim e Acarau;CE;Nordeste;Brasil;America do Sul;-41.001625;-3.2319353
3691;2304806;Granjeiro;2304806;76;Caririacu;CE;Nordeste;Brasil;America do Sul;-39.25403;-6.9114537
3692;2304905;Groaíras;2304905;99;Sobral;CE;Nordeste;Brasil;America do Sul;-40.36647;-3.9126852
3693;2304954;Guaiúba;2304954;81;Fortaleza;CE;Nordeste;Brasil;America do Sul;-38.673843;-4.105335
3694;2305001;Guaraciaba do Norte;2305001;82;Ibiapaba;CE;Nordeste;Brasil;America do Sul;-40.91838;-4.2351065
3695;2305100;Guaramiranga;2305100;72;Baturite;CE;Nordeste;Brasil;America do Sul;-38.94653;-4.244948
3696;2305209;Hidrolândia;2305209;93;Santa Quiteria;CE;Nordeste;Brasil;America do Sul;-40.40271;-4.439126
3697;2305233;Horizonte;2305233;92;Pacajus;CE;Nordeste;Brasil;America do Sul;-38.46516;-4.102344
3698;2305266;Ibaretama;2305266;97;Sertao de Quixeramobim;CE;Nordeste;Brasil;America do Sul;-38.724907;-4.7804646
3699;2305308;Ibiapina;2305308;82;Ibiapaba;CE;Nordeste;Brasil;America do Sul;-41.00556;-3.9511344
3700;2305332;Ibicuitinga;2305332;70;Baixo Jaguaribe;CE;Nordeste;Brasil;America do Sul;-38.556923;-4.97475
3701;2305357;Icapuí;2305357;87;Litoral de Aracati;CE;Nordeste;Brasil;America do Sul;-37.411556;-4.738419
3702;2305407;Icó;2305407;83;Iguatu;CE;Nordeste;Brasil;America do Sul;-38.78412;-6.389471
3703;2305506;Iguatu;2305506;83;Iguatu;CE;Nordeste;Brasil;America do Sul;-39.27843;-6.3562593
3704;2305605;Independência;2305605;95;Sertao de Crateus;CE;Nordeste;Brasil;America do Sul;-40.3418;-5.47457
3705;2305654;Ipaporanga;2305654;95;Sertao de Crateus;CE;Nordeste;Brasil;America do Sul;-40.803932;-4.91002
3706;2305704;Ipaumirim;2305704;86;Lavras da Mangabeira;CE;Nordeste;Brasil;America do Sul;-38.742996;-6.809614
3707;2305803;Ipu;2305803;84;Ipu;CE;Nordeste;Brasil;America do Sul;-40.669796;-4.3691916
3708;2305902;Ipueiras;2305902;84;Ipu;CE;Nordeste;Brasil;America do Sul;-40.876785;-4.5729804
3709;2306009;Iracema;2306009;94;Serra do Pereiro;CE;Nordeste;Brasil;America do Sul;-38.338287;-5.7756047
3710;2306108;Irauçuba;2306108;99;Sobral;CE;Nordeste;Brasil;America do Sul;-39.818115;-3.8656662
3711;2306207;Itaiçaba;2306207;87;Litoral de Aracati;CE;Nordeste;Brasil;America do Sul;-37.84723;-4.7179446
3712;2306256;Itaitinga;2306256;81;Fortaleza;CE;Nordeste;Brasil;America do Sul;-38.549793;-3.998905
3713;2306306;Itapajé;2306306;100;Uruburetama;CE;Nordeste;Brasil;America do Sul;-39.575436;-3.7330844
